date,atemperature,ltemperature,sunshine,sonw(accumulated),htemperature,snow,windSpeed(m/s),humidity(%)
2016/10/16,15.2,8.7,8.6,0,22.4,0,1.7,70
2016/10/17,16.1,13.9,0.1,0,19.3,0,3.5,74
2016/10/18,12.6,7.7,8.5,0,15.5,0,3.8,70
2016/10/19,11.5,5.7,10.0,0,18.1,0,1.7,67
2016/10/20,7.8,0.9,0.7,4,14.2,4,6.5,71
2016/10/21,5.4,1.8,0.6,4,7.5,0,5.8,56
2016/10/22,7.3,5.5,0.0,1,9.7,0,2.0,65
2016/10/23,6.5,3.7,4.2,0,10.2,0,4.6,55
2016/10/24,6.5,4.0,4.2,0,9.0,0,6.7,38
2016/10/25,8.4,2.0,6.0,0,12.6,0,3.1,56
2016/10/26,10.5,6.0,5.6,0,17.7,0,4.7,58
2016/10/27,6.6,4.2,4.6,0,10.2,0,4.5,43
2016/10/28,8.2,5.7,2.5,0,11.4,0,2.9,46
2016/10/29,4.3,3.1,6.1,0,6.2,0,6.9,48
2016/10/30,3.0,0.8,0.0,0,4.1,0,2.9,51
2016/10/31,4.3,0.5,0.3,0,8.4,0,4.2,69
2016/11/1,2.7,1.7,0.0,0,3.8,0,3.3,52
2016/11/2,2.9,0.5,2.7,0,6.2,0,2.1,52
2016/11/3,2.4,0.6,0.0,0,3.7,0,1.7,80
2016/11/4,2.8,1.1,0.3,0,4.1,0,3.6,51
2016/11/5,1.8,0.6,0.0,2,4.2,2,3.3,87
2016/11/6,0.9,-0.9,2.7,23,3.8,23,5.6,67
2016/11/7,1.8,-0.1,4.9,17,3.6,0,2.9,57
2016/11/8,5.5,1.8,0.1,12,10.6,0,4.9,75
2016/11/9,-0.1,-1.8,1.4,3,3.2,1,4.2,67
2016/11/10,0.5,-1.8,4.1,4,3.1,1,4.0,54
2016/11/11,1.7,-3.2,7.5,3,4.9,0,2.6,63
2016/11/12,5.0,1.4,6.8,0,10.6,0,2.0,81
2016/11/13,6.9,2.0,1.2,0,10.6,0,4.0,76
2016/11/14,6.7,-0.4,7.4,0,12.7,0,4.4,65
2016/11/15,5.8,1.2,0.5,0,12.7,0,4.7,77
2016/11/16,0.7,-0.4,1.8,0,2.5,0,4.6,57
2016/11/17,0.5,-1.5,4.0,0,2.9,0,2.7,55
2016/11/18,5.1,-1.3,2.7,0,10.2,0,3.4,69
2016/11/19,9.4,5.8,4.1,0,14.5,0,2.5,81
2016/11/20,6.2,0.2,1.9,0,11.7,0,4.7,68
2016/11/21,1.0,-0.8,3.7,0,2.8,0,3.2,51
2016/11/22,0.1,-2.0,0.0,1,2.2,1,3.3,74
2016/11/23,-5.2,-7.0,2.5,0,-1.7,0,5.5,52
2016/11/24,-3.5,-6.4,5.2,0,-0.9,0,2.1,49
2016/11/25,-2.0,-4.7,5.6,0,1.2,0,2.7,58
2016/11/26,0.6,-1.6,4.6,0,2.8,0,3.3,50
2016/11/27,3.6,-0.6,1.1,0,9.1,0,3.5,78
2016/11/28,1.8,-0.1,6.1,1,4.3,1,4.4,69
2016/11/29,-0.8,-2.8,3.2,7,1.5,9,4.3,66
2016/11/30,-0.5,-2.3,3.5,7,1.4,1,3.3,59
2016/12/1,5.8,-0.1,1.8,3,10.5,0,5.1,69
2016/12/2,1.1,-1.2,0.0,5,4.0,5,4.6,64
2016/12/3,3.6,-0.2,8.3,3,7.9,0,3.1,45
2016/12/4,7.1,1.1,1.6,0,11.9,0,4.0,67
2016/12/5,6.3,3.1,0.5,0,8.8,0,3.4,74
2016/12/6,-2.1,-6.3,0.0,15,3.2,15,5.4,77
2016/12/7,-5.0,-6.9,7.1,13,-2.5,0,3.7,51
2016/12/8,-2.5,-6.0,1.7,10,-1.0,0,1.5,66
2016/12/9,-0.3,-2.5,0.0,21,2.0,13,1.9,86
2016/12/10,-2.6,-5.2,0.0,65,-0.1,44,4.1,82
2016/12/11,-4.6,-5.9,1.4,61,-2.7,7,5.5,71
2016/12/12,-4.1,-6.9,4.7,64,-0.3,7,1.9,72
2016/12/13,0.2,-5.6,2.5,56,6.9,1,3.4,74
2016/12/14,-2.0,-4.5,2.1,49,0.8,6,1.5,76
2016/12/15,-4.5,-6.2,5.5,56,-1.6,11,2.2,71
2016/12/16,-5.3,-9.2,4.2,63,-2.6,7,1.7,74
2016/12/17,-3.6,-7.8,2.1,54,-2.0,0,3.4,62
2016/12/18,1.0,-6.2,3.9,49,7.2,0,2.8,64
2016/12/19,1.0,-2.5,8.1,43,4.8,0,2.4,61
2016/12/20,-0.1,-4.7,0.3,41,3.3,0,2.4,68
2016/12/21,2.7,0.8,0.8,39,4.8,0,3.1,65
2016/12/22,0.3,-0.8,0.0,69,2.7,34,1.6,85
2016/12/23,-1.4,-4.0,0.0,96,0.3,27,3.1,88
2016/12/24,-4.4,-7.1,6.4,94,-1.9,0,2.8,60
2016/12/25,-2.3,-5.5,7.1,87,1.6,0,2.7,62
2016/12/26,1.3,-2.9,0.5,82,5.6,4,3.8,77
2016/12/27,-2.5,-7.1,0.0,82,0.2,4,3.2,70
2016/12/28,-6.4,-8.2,1.9,77,-3.4,1,2.1,64
2016/12/29,-3.6,-5.6,0.0,77,-0.6,3,4.6,66
2016/12/30,-2.8,-5.5,4.0,78,-0.9,6,2.7,58
2016/12/31,-2.6,-4.9,2.3,81,-0.4,3,3.6,64
2017/1/1,-2.0,-5.7,0.8,75,1.6,0,1.3,70
2017/1/2,0.1,-2.9,2.6,71,3.3,0,1.7,64
2017/1/3,-1.2,-3.7,0.6,73,0.8,6,1.6,84
2017/1/4,-2.5,-4.7,0.0,77,-0.6,8,1.3,81
2017/1/5,-4.1,-6.0,1.1,76,-2.8,0,2.2,70
2017/1/6,-4.3,-7.2,4.8,76,-1.2,3,1.6,73
2017/1/7,-1.2,-6.2,4.3,72,3.5,1,2.9,66
2017/1/8,-2.7,-6.1,5.9,69,-0.3,0,2.4,65
2017/1/9,-1.2,-4.2,0.0,71,1.0,4,1.7,84
2017/1/10,-4.2,-8.0,3.1,70,-0.4,0,3.6,60
2017/1/11,-8.5,-9.8,1.4,69,-6.7,1,3.2,60
2017/1/12,-8.6,-10.4,0.3,74,-7.4,7,1.6,76
2017/1/13,-8.1,-11.7,5.1,74,-4.8,2,1.2,74
2017/1/14,-7.7,-11.5,4.6,72,-5.0,0,1.6,68
2017/1/15,-5.5,-9.4,3.4,73,-1.5,3,1.1,79
2017/1/16,-0.1,-3.1,0.0,71,1.9,0,4.9,62
2017/1/17,-3.0,-7.0,2.8,69,-0.3,0,2.0,61
2017/1/18,-2.4,-4.5,0.0,74,-0.1,7,1.7,69
2017/1/19,-2.6,-5.3,0.9,74,0.5,6,2.2,79
2017/1/20,-4.0,-7.0,2.4,73,-1.1,2,1.6,75
2017/1/21,-4.9,-9.2,4.4,71,-1.8,0,2.2,64
2017/1/22,-5.6,-8.4,0.0,78,-2.8,11,1.7,77
2017/1/23,-5.0,-9.1,1.4,85,-2.7,8,4.1,66
2017/1/24,-9.1,-12.8,4.0,87,-5.0,8,1.7,70
2017/1/25,-5.5,-8.9,4.0,92,-2.2,5,1.7,70
2017/1/26,-2.4,-5.3,6.8,85,1.0,0,2.4,65
2017/1/27,0.7,-5.3,0.2,80,4.7,2,6.7,73
2017/1/28,-4.3,-5.7,0.0,79,-2.2,7,3.3,71
2017/1/29,-2.7,-6.8,6.6,76,-0.4,0,2.0,55
2017/1/30,-3.2,-4.5,0.3,73,-1.2,1,3.5,71
2017/1/31,-5.0,-7.7,5.4,86,-1.9,14,2.5,70
2017/2/1,-4.1,-7.9,3.2,84,0.9,7,4.0,71
2017/2/2,-7.7,-8.9,2.2,87,-5.7,8,6.2,65
2017/2/3,-4.6,-8.0,3.6,86,-1.8,0,3.8,61
2017/2/4,-0.1,-2.5,3.3,81,2.2,0,4.1,58
2017/2/5,-0.4,-5.3,8.7,77,2.3,0,2.4,59
2017/2/6,-0.8,-3.5,0.0,75,2.3,0,3.0,63
2017/2/7,-3.1,-4.5,1.0,78,-1.9,4,5.2,65
2017/2/8,-1.2,-3.9,0.2,80,0.3,3,4.7,57
2017/2/9,-0.9,-6.1,5.9,77,2.8,0,2.0,62
2017/2/10,-1.5,-3.6,2.4,75,1.3,0,2.3,61
2017/2/11,-1.7,-6.0,2.7,74,1.2,0,3.6,71
2017/2/12,1.0,-0.2,0.0,75,2.0,3,5.5,82
2017/2/13,1.0,0.1,1.7,72,2.6,0,5.0,77
2017/2/14,-0.2,-0.8,0.1,77,1.2,7,3.6,82
2017/2/15,-0.6,-3.7,2.4,76,3.2,0,1.7,65
2017/2/16,2.5,-3.6,3.9,73,8.1,0,4.5,70
2017/2/17,0.8,-5.2,0.0,73,8.3,8,4.4,74
2017/2/18,-6.0,-8.4,5.1,73,-3.7,1,4.3,54
2017/2/19,-4.9,-7.1,4.9,72,-1.7,2,3.5,61
2017/2/20,-4.2,-7.6,1.6,72,-0.8,3,2.8,71
2017/2/21,-4.6,-7.1,1.2,76,-2.6,5,7.2,66
2017/2/22,-1.8,-7.0,4.9,75,0.8,0,2.5,59
2017/2/23,1.0,-1.8,1.3,73,3.3,3,4.9,78
2017/2/24,-1.7,-3.5,4.7,77,0.3,6,6.0,63
2017/2/25,-1.8,-4.9,5.2,85,1.6,13,2.4,73
2017/2/26,-5.1,-7.6,1.5,96,-2.8,15,3.3,71
2017/2/27,-5.2,-10.8,8.3,92,-0.3,0,1.6,63
2017/2/28,-1.0,-8.4,7.0,82,4.1,0,2.6,58
2017/3/1,3.1,-1.1,4.8,77,6.7,0,4.1,66
2017/3/2,4.5,2.0,6.3,71,7.5,0,3.9,71
2017/3/3,0.1,-3.1,0.8,68,3.5,3,6.5,72
2017/3/4,-2.6,-4.6,5.7,68,-0.2,0,3.3,51
2017/3/5,-1.6,-4.5,7.5,67,1.2,0,3.1,45
2017/3/6,-1.5,-5.0,9.1,66,1.1,1,2.0,56
2017/3/7,-1.0,-2.7,5.3,72,1.8,7,2.5,60
2017/3/8,-1.4,-5.7,5.1,72,1.4,0,2.1,62
2017/3/9,-0.1,-3.2,3.9,67,3.4,1,1.6,63
2017/3/10,-0.3,-1.8,0.9,71,1.2,6,2.7,75
2017/3/11,0.5,-1.8,8.1,83,4.0,12,1.9,72
2017/3/12,0.1,-4.1,10.9,70,4.0,0,1.8,60
2017/3/13,0.8,-4.0,10.1,68,5.5,0,2.1,62
2017/3/14,1.2,-2.0,3.1,65,5.1,0,3.3,61
2017/3/15,0.6,-3.5,8.4,64,3.8,0,4.3,68
2017/3/16,2.1,0.9,2.1,62,3.7,1,6.4,68
2017/3/17,2.6,0.9,5.7,62,4.5,1,4.7,64
2017/3/18,2.8,0.3,8.7,59,5.3,0,4.7,57
2017/3/19,3.5,2.0,8.1,55,5.9,0,5.8,55
2017/3/20,4.5,1.8,10.9,51,7.4,0,3.2,46
2017/3/21,3.8,1.0,0.0,46,6.2,0,4.2,58
2017/3/22,2.7,0.3,1.8,44,5.6,1,3.8,67
2017/3/23,0.1,-1.2,2.2,58,2.6,21,4.9,82
2017/3/24,0.3,-1.9,3.4,71,2.9,15,4.4,82
2017/3/25,2.1,0.0,6.2,63,4.9,1,4.0,73
2017/3/26,2.9,-2.5,10.0,54,7.0,0,1.4,54
2017/3/27,3.4,-1.9,11.4,49,8.7,0,1.8,54
2017/3/28,2.6,0.1,4.4,46,6.5,0,2.0,70
2017/3/29,4.8,-0.4,7.8,44,9.6,0,3.4,62
2017/3/30,2.1,0.3,0.2,42,4.3,3,2.2,82
2017/3/31,2.2,-0.5,11.2,42,4.3,0,4.6,64
2017/4/1,2.3,-2.3,7.3,37,6.6,0,1.6,61
2017/4/2,3.7,-1.3,7.5,32,7.5,0,2.6,61
2017/4/3,6.2,1.1,11.6,29,11.1,0,2.0,56
2017/4/4,6.5,2.3,6.7,25,10.6,0,1.3,70
2017/4/5,8.8,2.5,11.6,19,15.4,0,3.7,56
2017/4/6,11.4,5.6,4.5,11,18.0,0,3.9,56
2017/4/7,8.1,4.1,6.1,0,11.1,0,4.8,66
2017/4/8,5.5,3.9,0.0,0,7.5,0,7.7,57
2017/4/9,6.5,4.3,7.0,0,10.1,0,5.6,47
2017/4/10,6.6,4.0,12.2,0,10.0,0,5.0,43
2017/4/11,6.9,3.2,6.8,0,10.9,0,7.4,57
2017/4/12,3.4,1.8,2.1,0,6.3,0,6.3,59
2017/4/13,1.7,-2.4,2.1,4,4.4,4,5.5,53
2017/4/14,11.0,1.2,11.5,1,17.9,0,4.1,46
2017/4/15,14.5,9.5,9.3,0,19.0,0,4.8,49
2017/4/16,12.5,6.0,8.5,0,17.5,0,5.7,44
2017/4/17,9.1,3.6,10.9,0,15.4,0,2.8,48
2017/4/18,7.3,3.1,0.0,0,10.1,0,6.1,78
2017/4/19,6.0,2.4,0.9,0,8.7,0,4.3,81
2017/4/20,4.3,1.6,2.1,0,7.2,0,6.5,65
2017/4/21,6.8,3.2,9.5,0,13.4,0,2.1,58
2017/4/22,4.5,3.0,0.0,0,6.6,0,3.7,82
2017/4/23,5.7,3.5,7.7,0,10.0,0,3.6,69
2017/4/24,9.3,1.8,12.1,0,16.0,0,2.8,53
2017/4/25,11.6,6.8,6.4,0,20.0,0,5.1,63
2017/4/26,10.7,5.9,5.0,0,17.6,0,2.6,60
2017/4/27,9.2,5.4,4.5,0,13.9,0,3.0,56
2017/4/28,9.8,5.0,6.1,0,14.2,0,2.7,60
2017/4/29,11.4,6.5,10.3,0,16.3,0,3.0,58
2017/4/30,10.8,7.2,2.9,0,15.5,0,6.4,60
2017/5/1,9.2,6.8,4.2,0,13.3,0,4.8,67
2017/5/2,9.5,6.9,9.0,0,14.2,0,4.3,71
2017/5/3,15.2,6.5,11.4,0,23.6,0,1.8,35
2017/5/4,18.1,8.8,13.4,0,26.1,0,2.4,34
2017/5/5,17.7,11.9,7.8,0,24.8,0,2.3,48
2017/5/6,14.5,8.7,3.8,0,21.8,0,4.4,49
2017/5/7,13.0,8.9,8.7,0,17.3,0,5.1,34
2017/5/8,9.7,6.4,5.5,0,13.4,0,4.4,58
2017/5/9,12.5,4.2,13.3,0,19.7,0,2.3,50
2017/5/10,13.1,10.4,5.2,0,18.5,0,6.0,59
2017/5/11,13.1,11.9,0.0,0,16.4,0,3.1,85
2017/5/12,14.2,11.2,11.0,0,19.9,0,3.6,73
2017/5/13,11.5,9.1,6.0,0,15.5,0,6.5,51
2017/5/14,9.8,8.1,0.5,0,12.3,0,8.2,52
2017/5/15,10.2,8.0,3.6,0,13.9,0,8.1,70
2017/5/16,11.1,9.3,0.6,0,13.9,0,3.8,78
2017/5/17,14.2,8.2,12.8,0,20.4,0,1.9,65
2017/5/18,18.0,10.5,13.5,0,25.4,0,2.2,49
2017/5/19,19.8,11.8,13.6,0,27.7,0,3.5,39
2017/5/20,17.2,13.7,12.6,0,25.4,0,3.2,57
2017/5/21,16.4,12.6,7.4,0,23.9,0,2.4,66
2017/5/22,14.6,13.2,0.1,0,16.9,0,2.4,76
2017/5/23,14.6,12.3,0.0,0,17.4,0,5.4,65
2017/5/24,13.4,11.2,0.0,0,16.7,0,1.6,80
2017/5/25,14.6,11.9,6.7,0,19.4,0,2.3,76
2017/5/26,17.1,11.1,9.2,0,24.2,0,2.0,67
2017/5/27,14.8,11.0,0.1,0,17.3,0,2.1,86
2017/5/28,13.0,10.8,1.0,0,15.7,0,1.9,87
2017/5/29,17.9,9.9,10.9,0,25.7,0,1.9,65
2017/5/30,20.0,15.3,11.1,0,26.0,0,2.2,59
2017/5/31,17.6,14.8,9.4,0,24.0,0,2.5,66
2017/6/1,16.5,13.6,0.0,0,19.1,0,2.1,84
2017/6/2,16.4,10.8,1.5,0,21.6,0,3.7,73
2017/6/3,10.6,7.6,1.6,0,13.6,0,2.9,71
2017/6/4,9.6,7.2,0.0,0,12.0,0,3.4,81
2017/6/5,11.8,8.2,11.2,0,17.1,0,2.5,71
2017/6/6,15.1,7.6,13.5,0,23.8,0,2.5,63
2017/6/7,16.0,10.4,2.7,0,22.0,0,2.4,58
2017/6/8,16.2,13.0,1.6,0,20.3,0,6.3,74
2017/6/9,19.2,14.0,9.7,0,25.0,0,4.6,57
2017/6/10,14.4,12.2,1.0,0,16.5,0,4.6,82
2017/6/11,13.0,8.9,2.4,0,18.4,0,3.6,77
2017/6/12,11.7,8.2,9.9,0,15.2,0,3.5,63
2017/6/13,14.2,7.9,8.7,0,19.7,0,1.6,65
2017/6/14,16.6,12.5,8.3,0,24.8,0,2.8,65
2017/6/15,14.8,13.6,0.0,0,16.9,0,3.3,79
2017/6/16,17.1,14.1,5.3,0,22.1,0,3.0,70
2017/6/17,16.1,13.4,7.9,0,21.1,0,3.2,74
2017/6/18,19.4,13.0,14.0,0,25.7,0,5.2,56
2017/6/19,18.4,15.0,9.8,0,23.1,0,4.1,63
2017/6/20,17.7,12.8,13.3,0,24.2,0,2.1,71
2017/6/21,18.9,14.1,5.7,0,25.8,0,5.2,74
2017/6/22,16.8,15.9,1.2,0,18.4,0,5.2,87
2017/6/23,16.8,14.2,6.3,0,20.9,0,2.4,83
2017/6/24,17.8,14.6,0.2,0,21.2,0,1.7,84
2017/6/25,15.3,12.0,0.0,0,17.8,0,3.6,92
2017/6/26,13.1,11.8,0.3,0,15.2,0,5.5,76
2017/6/27,15.8,11.6,4.2,0,22.2,0,2.6,69
2017/6/28,17.7,13.2,8.0,0,21.9,0,2.3,70
2017/6/29,19.9,16.5,3.8,0,24.8,0,2.1,72
2017/6/30,22.5,16.4,13.7,0,29.6,0,3.2,60
2017/7/1,23.5,19.4,7.2,0,29.5,0,2.8,72
2017/7/2,20.3,16.2,1.5,0,25.0,0,3.1,81
2017/7/3,17.8,16.0,0.0,0,21.6,0,1.6,86
2017/7/4,19.3,16.7,0.3,0,22.3,0,1.6,85
2017/7/5,19.7,17.0,2.8,0,23.8,0,2.7,80
2017/7/6,23.0,18.4,12.6,0,29.1,0,1.9,64
2017/7/7,25.3,18.7,14.1,0,33.2,0,1.9,61
2017/7/8,24.1,19.9,14.0,0,30.0,0,2.2,62
2017/7/9,25.3,19.6,11.0,0,32.4,0,2.0,68
2017/7/10,26.4,23.6,5.0,0,33.2,0,2.0,74
2017/7/11,25.5,22.6,3.9,0,29.8,0,4.0,76
2017/7/12,24.2,21.6,7.1,0,28.3,0,2.9,78
2017/7/13,26.8,21.3,13.3,0,33.1,0,2.6,63
2017/7/14,27.7,22.1,13.8,0,34.9,0,3.3,59
2017/7/15,27.7,22.0,11.3,0,33.4,0,2.7,61
2017/7/16,23.7,21.1,2.5,0,27.3,0,2.5,79
2017/7/17,20.8,18.6,0.2,0,23.1,0,2.7,88
2017/7/18,18.8,17.3,0.0,0,21.3,0,2.1,86
2017/7/19,20.8,16.7,6.7,0,25.5,0,4.8,72
2017/7/20,22.7,19.0,2.4,0,27.1,0,5.4,73
2017/7/21,24.0,21.3,0.7,0,28.7,0,4.7,76
2017/7/22,21.8,19.9,5.9,0,26.1,0,3.2,79
2017/7/23,22.1,19.4,11.3,0,28.1,0,2.9,77
2017/7/24,22.0,19.5,6.5,0,26.9,0,2.6,74
2017/7/25,22.8,18.6,9.3,0,28.5,0,2.5,70
2017/7/26,21.8,17.2,13.6,0,25.7,0,2.8,59
2017/7/27,22.7,18.0,6.1,0,27.7,0,3.8,55
2017/7/28,20.5,19.4,0.0,0,23.0,0,2.5,73
2017/7/29,22.6,18.2,7.5,0,27.6,0,1.9,70
2017/7/30,23.3,18.2,10.2,0,29.2,0,2.7,69
2017/7/31,21.4,19.9,0.0,0,23.3,0,2.3,87
2017/8/1,22.3,19.2,9.6,0,27.1,0,3.5,79
2017/8/2,23.0,20.4,10.5,0,27.6,0,2.3,71
2017/8/3,21.8,19.0,9.3,0,25.7,0,3.3,72
2017/8/4,20.8,17.2,7.9,0,25.7,0,3.7,74
2017/8/5,22.5,18.8,8.6,0,27.7,0,3.9,73
2017/8/6,24.1,19.5,10.6,0,29.2,0,2.4,71
2017/8/7,23.9,20.2,13.2,0,29.6,0,4.3,67
2017/8/8,23.3,20.4,12.2,0,28.7,0,4.4,63
2017/8/9,20.7,18.0,0.0,0,23.3,0,1.9,73
2017/8/10,21.9,18.8,1.0,0,26.0,0,1.7,76
2017/8/11,21.8,18.8,0.5,0,25.8,0,3.4,73
2017/8/12,18.4,17.6,0.0,0,21.1,0,3.2,87
2017/8/13,19.3,16.4,0.3,0,22.7,0,3.2,78
2017/8/14,20.9,18.3,3.5,0,23.8,0,3.3,72
2017/8/15,22.3,18.9,5.7,0,27.0,0,2.4,65
2017/8/16,21.8,18.9,7.8,0,26.4,0,2.8,63
2017/8/17,20.6,19.0,1.4,0,24.0,0,4.1,68
2017/8/18,21.4,19.0,4.0,0,25.3,0,3.4,71
2017/8/19,21.7,18.7,9.0,0,26.3,0,2.2,73
2017/8/20,21.5,17.3,11.5,0,26.6,0,2.4,74
2017/8/21,22.2,17.8,12.0,0,27.1,0,3.4,69
2017/8/22,21.3,19.9,0.3,0,23.4,0,3.3,88
2017/8/23,24.7,21.0,8.4,0,29.3,0,1.8,74
2017/8/24,23.8,21.7,0.0,0,25.9,0,3.3,78
2017/8/25,23.4,20.5,8.1,0,27.0,0,4.0,65
2017/8/26,23.2,19.9,7.6,0,28.9,0,2.8,48
2017/8/27,22.0,18.1,9.2,0,26.0,0,2.7,56
2017/8/28,20.6,17.3,0.7,0,24.8,0,3.3,63
2017/8/29,19.7,16.5,0.0,0,23.6,0,2.5,73
2017/8/30,17.9,12.5,3.9,0,21.1,0,3.1,52
2017/8/31,18.6,14.9,7.6,0,23.2,0,2.6,58
2017/9/1,18.5,15.0,12.1,0,22.2,0,3.5,59
2017/9/2,18.4,15.4,2.5,0,22.0,0,2.3,67
2017/9/3,17.9,15.0,7.8,0,21.2,0,4.9,63
2017/9/4,19.9,14.5,10.1,0,25.3,0,2.6,55
2017/9/5,20.6,15.0,10.3,0,26.9,0,1.9,59
2017/9/6,21.3,17.1,10.2,0,26.5,0,4.5,64
2017/9/7,21.1,17.3,6.9,0,26.0,0,1.9,68
2017/9/8,21.1,17.0,10.6,0,25.5,0,2.4,74
2017/9/9,19.8,16.3,7.3,0,24.4,0,2.7,69
2017/9/10,17.6,13.2,6.1,0,22.7,0,2.8,59
2017/9/11,18.0,13.4,5.8,0,23.4,0,3.1,58
2017/9/12,16.4,15.5,0.0,0,18.1,0,2.7,88
2017/9/13,18.5,15.1,1.5,0,22.8,0,2.2,78
2017/9/14,17.8,13.4,0.9,0,21.8,0,2.5,64
2017/9/15,16.9,13.3,9.8,0,21.5,0,2.9,69
2017/9/16,16.4,12.2,6.5,0,20.8,0,2.1,68
2017/9/17,16.8,14.6,3.9,0,19.6,0,6.0,69
2017/9/18,16.3,13.4,1.4,0,20.8,0,3.6,78
2017/9/19,19.4,15.3,4.8,0,24.1,0,2.9,73
2017/9/20,18.1,14.8,3.1,0,23.6,0,1.8,81
2017/9/21,17.6,13.0,9.3,0,21.5,0,4.4,63
2017/9/22,17.6,11.3,9.2,0,24.0,0,2.5,67
2017/9/23,17.6,14.6,3.7,0,21.8,0,5.2,80
2017/9/24,17.6,13.9,8.5,0,23.2,0,2.2,78
2017/9/25,17.7,12.6,7.4,0,24.7,0,2.6,64
2017/9/26,17.2,10.1,10.2,0,23.8,0,2.3,51
2017/9/27,17.3,13.0,2.0,0,22.6,0,4.4,67
2017/9/28,12.9,9.8,0.6,0,15.3,0,3.1,57
2017/9/29,12.2,7.6,6.1,0,18.6,0,3.0,58
2017/9/30,13.8,9.0,4.7,0,19.1,0,2.9,54
2017/10/1,16.4,8.9,8.8,0,22.3,0,4.8,56
2017/10/2,17.3,13.2,2.3,0,20.7,0,3.5,64
2017/10/3,12.1,8.4,1.6,0,15.2,0,4.1,62
2017/10/4,9.4,6.7,4.4,0,13.6,0,3.8,64
2017/10/5,11.4,6.4,7.8,0,15.8,0,3.3,48
2017/10/6,13.9,7.0,8.4,0,19.5,0,3.6,64
2017/10/7,17.5,15.0,2.4,0,20.7,0,4.0,77
2017/10/8,16.9,13.4,6.1,0,20.5,0,1.6,83
2017/10/9,16.8,12.9,5.0,0,22.0,0,2.0,76
2017/10/10,13.1,11.1,0.9,0,15.8,0,4.0,65
2017/10/11,9.8,8.4,0.0,0,11.1,0,2.2,68
2017/10/12,9.9,7.7,0.1,0,12.8,0,4.0,81
2017/10/13,10.7,9.0,4.1,0,14.7,0,3.2,50
2017/10/14,11.4,7.0,9.2,0,14.8,0,2.5,48
2017/10/15,9.9,7.0,4.4,0,12.0,0,4.2,41
2017/10/16,9.2,4.2,8.0,0,12.9,0,3.2,46
2017/10/17,8.7,4.6,3.6,0,15.0,0,3.3,62
2017/10/18,6.3,4.3,3.8,0,10.6,0,3.2,61
2017/10/19,7.3,1.7,9.5,0,12.5,0,2.2,60
2017/10/20,10.9,6.2,3.8,0,14.4,0,3.9,70
2017/10/21,13.7,9.6,9.1,0,17.9,0,4.7,66
2017/10/22,11.3,8.9,0.0,0,13.9,0,4.4,72
2017/10/23,6.4,1.4,0.0,0,9.1,0,5.9,67
2017/10/24,9.3,4.5,9.8,0,14.7,0,2.1,60
2017/10/25,10.3,2.7,9.7,0,18.2,0,1.8,59
2017/10/26,10.5,6.8,9.0,0,13.8,0,3.6,55
2017/10/27,9.2,4.4,9.5,0,15.1,0,1.7,58
2017/10/28,11.7,5.4,7.7,0,16.0,0,4.9,65
2017/10/29,15.3,11.7,0.2,0,18.7,0,4.3,68
2017/10/30,6.3,2.3,0.3,0,11.8,0,8.7,71
2017/10/31,6.6,2.4,3.4,0,10.0,0,3.1,56
2017/11/1,11.9,5.2,5.0,0,15.9,0,3.4,60
2017/11/2,9.8,6.1,8.8,0,13.3,0,2.5,54
2017/11/3,10.5,6.6,1.6,0,16.4,0,4.4,75
2017/11/4,4.8,2.9,2.2,0,6.8,0,3.8,63
2017/11/5,5.9,3.8,1.2,0,8.6,0,3.0,54
2017/11/6,11.7,6.3,8.3,0,16.9,0,3.1,52
2017/11/7,12.0,6.7,7.9,0,17.4,0,1.8,67
2017/11/8,12.9,9.2,0.4,0,16.3,0,3.6,78
2017/11/9,6.5,4.5,1.6,0,9.9,0,5.9,56
2017/11/10,7.3,4.0,2.1,0,9.8,0,4.9,57
2017/11/11,7.2,3.4,1.9,0,12.8,0,7.9,69
2017/11/12,4.6,2.3,3.3,0,7.1,0,5.7,56
2017/11/13,6.1,1.1,4.3,0,10.0,0,3.5,68
2017/11/14,9.6,6.5,3.9,0,15.0,0,3.5,62
2017/11/15,2.6,1.2,0.3,0,7.0,0,2.2,77
2017/11/16,1.9,-1.2,5.9,0,4.5,0,2.3,60
2017/11/17,2.3,-1.1,7.1,0,5.5,0,2.3,49
2017/11/18,3.2,-0.8,4.8,12,9.0,19,5.6,76
2017/11/19,-2.3,-6.6,0.6,29,-0.2,17,3.4,76
2017/11/20,-3.5,-6.5,0.2,23,-1.7,0,1.3,76
2017/11/21,-2.0,-5.6,2.4,17,0.2,0,2.3,65
2017/11/22,3.3,-3.6,0.5,14,7.1,0,5.8,73
2017/11/23,3.4,-0.7,0.9,4,5.6,0,3.4,75
2017/11/24,-2.0,-2.8,0.7,14,-0.1,15,1.8,81
2017/11/25,-2.7,-4.7,0.4,17,-1.9,5,1.6,80
2017/11/26,-0.3,-3.6,0.0,18,3.6,6,3.0,74
2017/11/27,-2.3,-4.9,7.9,10,0.4,0,3.3,53
2017/11/28,4.8,-2.2,2.6,9,7.5,0,4.9,70
2017/11/29,4.2,-2.9,3.4,1,11.3,0,4.7,70
2017/11/30,-3.6,-5.2,3.8,0,-1.7,0,3.4,52
2017/12/1,-4.4,-5.8,2.4,0,-2.6,0,2.7,54
2017/12/2,-3.3,-5.1,1.4,1,-1.9,1,2.6,62
